raw_affiliation,DOI
"Centre for Biomedical Network Research on Cardiovascular Diseases (CIBERCV), Instituto de Salud Carlos III, Madrid, Spain",2
"Department of Pathology Hospital Clínic of Barcelona, University of Barcelona  Barcelona Spain",2
"Public Health Agency of Catalonia (ASPCAT), Generalitat de Catalunya, Barcelona, Spain",2
"CIBERESP, Madrid, Spain",2
"Epidemiology and Environmental Health Joint Research Unit, FISABIO-Universitat Jaume I-Universitat de València, València, Spain",2
"Instituto de Investigación Sanitaria Illes Balears (IdISBa), Hospital Universitari Son Espases, Palma de Mallorca, Spain",2
"Immunology Unit, Department of Biomedical Sciences, Faculty of Medicine and Health Sciences, Universitat de Barcelona, Barcelona, Spain",2
"Instituto de Investigación Sanitaria Illes Balears, Hospital Universitari Son Espases, Palma, Spain",2
"Complejo Asistencial Universitario de León, León, Spain",2
"CIBER of Infectious Diseases (CIBERINFEC), Instituto de Salud Carlos III, 28029 Madrid, Spain",2
"Servicio de Microbiología, Hospital Clínic de Barcelona, ISGlobal Barcelona Institute for Global Health, Barcelona, Spain",2
"Instituto de Investigación Sanitaria de Santiago (IDIS), Santiago de Compostela, Spain",2
"IdiSNA, Navarra Institute for Health Research, Pamplona, Spain",2
"CIBER de Obesidad y Nutrición (CIBEROBN), Madrid, Spain",2
"Servicio de Microbiología, Hospital Universitario Marqués de Valdecilla, Santander, Spain",2
"CIBER de Epidemiología y Salud Pública (CIBERESP), Spain",2
"CIBER de Epidemiología y Salud Pública (CIBERESP), Instituto de Salud Carlos III, Madrid, Spain",2
"Servicio Microbiología, Hospital Universitario A Coruña, Instituto Investigación Biomédica A Coruña (INIBIC), A Coruña, Spain",2
"Department of Medicine, University of Barcelona, Barcelona, Spain",2
"Servicio de Microbiología, Hospital Universitario Son Espases, Instituto de investigación sanitaria Illes Balears (IdISBa), Palma de Mallorca, Spain",2
"Ib-salut, Area de Salut de Menorca, Menorca, Spain",2
"CIBER de Enfermedades Respiratorias, Instituto de Salud Carlos III, Madrid, Spain",2
"Instituto de Investigación Sanitaria del Principado de Asturias (ISPA), Oviedo, Spain",2
"Instituto de Investigación Sanitaria del Principado de Asturias (ISPA), Spain",2
"Consorci d'Atenció Primària de Salut Barcelona Esquerra (CAPSBE) Casanova, Barcelona, Spain",2
"ISGlobal–Hospital Clínic, Universitat de Barcelona, Barcelona, Spain",2
"CIBER de Enfermedades Infecciosas (CIBERINFEC), REIPI, Instituto de Salud Carlos III, Madrid, Spain",2
"Consorcio CIBER, M.P. Fisiopatología de la Obesidad y Nutrición (CIBERObn), Instituto de Salud Carlos III (ISCIII), Madrid, Spain",2
"Department of Medicine, Faculty of Medicine and Health Sciences, Institute of Neurosciences, University of Barcelona, Barcelona, Spain",2
"CIBER de Enfermedades Hepáticas y Digestivas (CIBERehd), Spain",2
Consorcio de Investigación Biomédica en Red de Epidemiología y Salud Pública (CIBERESP),2
"Instituto de Salud Global (ISGlobal), Barcelona, Spain",2
"Servicio de Microbiología, Hospital Universitario Ramón y Cajal, Madrid, Spain",2
"Department of Microbiology, Immunology and Infectious Diseases, Snyder Institute for Chronic Diseases, Cumming School of Medicine, University of Calgary, Calgary, Alberta, Canada",2
"Pediatrics Department, Hospital Sant Joan de Déu, Universitat de Barcelona, Esplugues, Spain",2
"Division of Immunology and Immunotherapy, Cima Universidad de Navarra and \Instituto de Investigación Sanitaria de Navarra (IdISNA)\, Pamplona, Spain",2
"Pediatrics Department, Hospital Sant Joan de Déu, Universitat de Barcelona, Barcelona, Spain",2
"Pediatric Neurology Unit, Department of Pediatrics, Navarra Health Service Hospital, Pamplona, Spain",2
"Instituto de Ganadería de Montaña (CSIC-Universidad de León), Grulleros, León, Spain",2
"Pediatric Intensive Care Unit, Hospital Sant Joan de Déu, University of Barcelona, Barcelona, Spain",2
"Clinical Pharmacology Unit, Hospital, Universitari Germans Trias i Pujol, Institut de Recerca Germans Trias i Pujol (HUGTiP-IGTP), Badalona, Spain",2
"Department of Microbiology, Hospital Clínic, Universitat de Barcelona, Spain",2
"Department of Microbiology, Hospital Clínic, Universitat de Barcelona, 08036 Barcelona, Spain",2
"CUAP Manresa, Manresa, Spain",2
"Environment and Human Health Lab (EH2 Lab), Forest Science and Technology Center of Catalonia, Lleida, Spain",2
"Paediatrics Department, Hospital Sant Joan de Déu, Universitat de Barcelona, Esplugues, Barcelona, Spain",2
"Clinical and Epidemiological Neuroscience (NeuroÈpia), Institut d’Investigació Sanitària Pere Virgili (IISPV), 43204 Reus, Spain",2
"Servicio de Microbiología Clínica, Hospital Universitario La Paz (IdiPAz), Madrid, Spain",2
"Paediatric Intensive Care Unit, Hospital Sant Joan de Déu, University of Barcelona, Barcelona, Spain",2
"Instituto de Investigación Sanitaria (IIS) Aragón, Zaragoza, Spain",2
"Servicio de Medicina Interna, Hospital Universitario de Canarias, Universidad de La Laguna, Tenerife, Canary Islands, Spain",2
"Paediatric Intensive Care Unit, Hospital Sant Joan de Déu, Universitat de Barcelona, Barcelona, Spain",2
"Instituto de Investigación Sanitaria Aragón (IIS Aragón), Zaragoza, Spain",2
"Epidemiological Surveillance Unit, Department of Health, Generalitat de Catalunya, 08907 Barcelona, Spain",2
"Epidemiology Section, Public Health Division, Department of Health of Madrid, 28035 Madrid, Spain",2
"Department of Microbiology, Hospital Clinic of Barcelona, Universitat de Barcelona, Barcelona, Spain",2
"Epidemiology Section, Public Health Division, Department of Health, Madrid, Spain",2
"Clínica Universidad de Navarra, Navarra Institute for Health Research, Pamplona, Spain",2
"PHAGEX Research Group, Blanquerna School of Health Science, Universitat Ramon Lull (URL), Barcelona, Spain",2
"Epidemiology Unit and Girona Cancer Registry, Oncology Coordination Plan, Department of Health, Autonomous Government of Catalonia, Catalan Institute of Oncology (ICO), Girona Biomedical Research Institute (IdiBGi), Girona, Spain",2
"Colorectal Cancer Group, ONCOBELL Program, Bellvitge Biomedical Research Institute (IDIBELL), Barcelona, Spain",2
"CIBERINFEC (Centro de Investigación Biomédica en Red de Enfermedades Infecciosas), Instituto de Salud Carlos III, 28029 Madrid, Spain",2
"Department of Microbiology, Hospital Clinic of Barcelona, Barcelona, Spain",2
"Environmental Science and Technology Institute (ICTA), Universitat Autònoma de Barcelona, Barcelona, Spain",2
"Microbiology Department, Hospital de la Santa Creu i Sant Pau, Universitat Autónoma de Barcelona (UAB), Sant Pau Biomedical Research Institute (IIB Sant Pau), Barcelona, Spain",2
Barcelona Institute for Global Health (ISGlobal) Hospital Clínic‐Universitat de Barcelona  Barcelona Spain,2
"ICREA, Pg Lluís Companys 23, Barcelona, Spain",2
ISGlobal,2
"Barcelona Institute for Global Health (ISGlobal) and Centro de Investigación Biomédica en Red en Epidemiologia Y Salud Pública (CIBERESP), Barcelona, Spain",2
"Microbiology Unit, Reina Sofia University Hospital, Maimonides Biomedical Research Institute of Cordoba (IMIBIC), Córdoba, Spain",2
"Hospital Universitario Mutua Terrassa, Barcelona, Spain",2
"Barcelona Institute for Global Health, Hospital Clínic, Universitat de Barcelona, Barcelona, Spain",2
"Department of Gastroenterology, Hospital Donostia/Instituto Biodonostia, Universidad del País Vasco (UPV/EHU), San Sebastián, Spain",2
"Universitat Autònoma de Barcelona, Bellaterra (Cerdanyola del Vallès), Spain",2
"University Hospital of Burgos, Burgos, Spain",2
"Microbiology Department, Centre Diagnòstic Biomèdic, Hospital Clínic, Barcelona, Spain",2
"University Pompeu Fabra (UPF), Barcelona, Spain",2
"Barcelona Institute for Global Health, Hospital Clínic - Universitat de Barcelona, Barcelona, Spain",2
"Department of Clinical Microbiology, Hospital Clinic, 08036 Barcelona, Spain",2
"ICREA: Catalan Institution for Research and Advanced Studies, Barcelona, Spain",2
"ISC - Instituto de Salud Carlos III [Madrid] ( Carretera de Majadahonda - Pozuelo, 28220 Majadahonda, Madrid, Espagne - Spain)",2
"Barcelona Institute for Global Health (ISGlobal), Barcelona Biomedical Research Park (PRBB) Doctor Aiguader, 88 08003, Barcelona, Spain",2
Universitat Pompeu Fabra (UPF) Barcelona Spain,2
"GREpS, Health Education Research Group, Nursing and Physiotherapy Department, University of Lleida, 25008 Lleida, Spain",2
"Department of Gastroenterology, Hospital Obispo Polanco, Teruel, Spain",2
"ISGlobal, Barcelona 08003, Spain",2
Universitat Pompeu Fabra (UPF),2
"Unidade de Xenética, Instituto de Ciencias Forenses (INCIFOR), Facultade de Medicina, Universidade de Santiago de Compostela, Santiago de Compostela, Spain",2
"Unit of Biomarkers and Susceptibility, Oncology Data Analytics Program, Catalan Institute of Oncology (ICO), Hospital Duran I Reynals, Barcelona, Spain",2
"Department of Clinical and Health Psychology, Autonomous University of Barcelona, Barcelona, Spain",2
"ISGlobal - Barcelona Institute for Global Health [Barcelona, Spain] (Spain)",2
"Universitat de Vic—Universitat Central de Catalunya (UVIC-UCC), Vic, Spain",2
"GenPoB Research Group, Instituto de Investigación Sanitaria (IDIS), Hospital Clínico Universitario de Santiago (SERGAS), Santiago de Compostela, Spain",2
"Barcelona Institute of Global Health (ISGlobal), University of Barcelona, 08036 Barcelona, Spain",2
"Vall d'Hebron Institut de Recerca (VHIR), Vall d'Hebron Hospital Universitari, Barcelona, Spain",2
"Department of Endocrinology & Nutrition, CIBERDEM – IR Sant Pau, Hospital de la Santa Creu i Sant Pau, Barcelona, Spain",2
"Department of Endocrinology & Nutrition, Clínica Universidad de Navarra, Pamplona, Spain",2
"ISGlobal - Hospital Clínic, Universitat de Barcelona, Barcelona, Spain",2
"Barcelona Institute for Global Health, ISGlobal-Hospital Clinic, Universitat de Barcelona, Barcelona, Spain",2
Barcelona Institute for Global Health (ISGlobal) Hospital Clínic University of Barcelona Barcelona Spain,2
"Ministry of Health of the Basque Government, Sub-Directorate for Public Health and Addictions of Gipuzkoa, 20013 San Sebastian, Spain",2
"ASSIR Esquerra, Gerència Territorial de Barcelona, Institut Català de la Salut, 08015 Barcelona, Spain",2
"Department of Child and Adolescent Psychiatry/Psychology, Erasmus MC, University Medical Centre, Rotterdam, the Netherlands",2
"Medicine Genomics Group, Centro de Investigación Biomédica en Red Enfermedades Raras (CIBERER), University of Santiago de Compostela, CEGEN-PRB3, Santiago de Compostela, Spain",2
"University of Pompeu Fabra (UPF), Barcelona, Spain",2
"Barcelona Institute for Global Health (ISGlobal), Hospital Clínic—University of Barcelona, Barcelona, Spain",2
"IIS La Fe, Plataforma de Farmacogenética, Valencia, Spain",2
"Universidad San Jorge, Zaragoza, Spain",2
"Agency for Health Quality and Assessment of Catalonia (AQuAS), Barcelona, Spain",2
"Universitat Autònoma de Barcelona (UAB), Bellaterra, Spain",2
"Gerència Territorial Metropolitana Nord, Badalona, Spain",2
"Barcelona Institute for Global Health (ISGlobal), Hospital Clinic—University of Barcelona, Barcelona, Spain",2
"Barcelona Institute for Global Health (ISGlobal), Hospital Clínic-Universitat de Barcelona, Carrer Roselló 132, 08036, Barcelona, Spain",2
"Laboratorio de Referencia e Investigación en Resistencia a Antibióticos e Infecciones Relacionadas con la Asistencia Sanitaria, Centro Nacional de Microbiología, Instituto de Salud Carlos III, Madrid, Spain",2
"Barcelona Institute for Global Health (ISGlobal), Hospital Clínic, University of Barcelona, 08036 Barcelona, Spain",2
"Departamento de Microbiología, Universidad de Sevilla, Seville, Spain",2
"IMIM (Hospital del Mar Medical Research Institute), 08003 Barcelona, Spain",2
"Barcelona Institute for Global Health (ISGlobal), Hospital Clínic – University of Barcelona, Barcelona, Spain;",2
"Germans Trias i Pujol Research Institute, Badalona, Spain",2
"Universitat Autònoma de Barcelona (UAB), Barcelona, Spain",2
"Uro-Oncology Unit, Hospital Clínic of Barcelona, University of Barcelona, 08036 Barcelona, Spain",2
Department of Allergy and Immunology Hospital Quirónsalud Bizkaia  Bilbao Spain,2
"Department of Agricultural Chemistry, Soil Science and Microbiology, University of Córdoba, Córdoba, Spain",2
"Hospital Universitario Puerta de Hierro, Madrid, Spain",2
"Urgencias Hospitalarias, Complejo Hospitalario Universitario de A Coruña (CHUAC), Sistema Galego de Saúde (SERGAS), A Coruña, Spain",2
"Genomics Division, Instituto Tecnológico y de Energías Renovables, Santa Cruz de Tenerife, Spain",2
"Department of Health, Center for Epidemiological Studies on Sexually Transmitted Infections and HIV/AIDS in Catalonia (CEEISCAT), Generalitat of Catalonia, Badalona, Spain",2
"AIDS Research Institute-IrsiCaixa, Institut Germans Trias i Pujol (IGTP), Hospital Germans Trias i Pujol, Universitat Autonoma de Barcelona, Badalona, Spain",2
"Lihir Medical Centre, International SOS, Lihir Island, Papua New Guinea",2
"Barcelona Institute for Global Health (ISGlobal, Hospital Clínic-Universitat de Barcelona), Rosselló 149-153, ES-08036 Barcelona, Spain",2
"Hematology Department, Hospital Clinic-IDIBAPS, Barcelona, Spain",2
"Geography Department, Universitat Autònoma de Barcelona, Barcelona, Spain",2
"Universidad de Salamanca, Salamanca, Spain",2
"Hospital Universitario Río Hortega, Valladolid, Spain",2
"IMIM-Hospital del Mar (Parc de Recerca Biomèdica de Barcelona C/ Doctor Aiguader, 88 08003 Barcelona - Spain)",2
"Barcelona Institute for Global Health (ISGlobal), Universitat de Barcelona, Barcelona, Spain",2
"Department of Child and Adolescent Psychiatry, Institute of Psychiatry and Mental Health, Hospital General Universitario Gregorio Marañón (IiSGM), Madrid, Spain",2
"Department of Experimental and Health Sciences, Universitat Pompeu Fabra (UPF), 08003 Barcelona, Spain",2
"Unidad de Enfermedades Infecciosas y Microbiología, Hospital Universitario Virgen Macarena, Instituto de Biomedicina de Sevilla (Hospital Universitario Virgen Macarena/CSIC/Universidad de Sevilla), Seville, Spain",2
"Department of Basic Clinical Practice, School of Medicine, University of Barcelona, Barcelona, Spain",2
"Biodonostia Health Research Institute, Environmental Epidemiology and Child Development Group, 20014, San Sebastian, Spain",2
"ISGlobal Barcelona, Institute for Global Health, c/Rosselló 132, 08036 Barcelona, Spain",2
"ISGlobal, Barcelona, Catalonia, Spain",2
"Àrea de Genètica, Departament de Biologia, Universitat de Girona, Girona, Spain",2
"Department of Basic Clinical Practice, Faculty of Medicine, University of Barcelona, 08007 Barcelona, Spain",2
"Department of Condensed Matter Physics, University of Barcelona (UB), Barcelona, Spain",2
"Department of Infectious Diseases, Hospital Clínic-IDIBAPS, University of Barcelona, Barcelona, Spain",2
"Biocruces Bizkaia Health Research Institute, Barakaldo, Spain",2
"Biocruces Bizkai HRI, Bizkaia, Spain",2
"Hospital General de Segovia, Medicina Intensiva, Segovia, Spain",2
"Departament de Genètica i Microbiologia, Universitat Autònoma de Barcelona, 08193 Barcelona, Spain",2
"Hospital Universitari Sant Joan de Reus-Laboratori de Referència del Camp de Tarragona i de les Terres de l'Ebre, Reus, Spain",2
"Departament de Genètica i Microbiologia, Universitat Autònoma de Barcelona, Cerdanyola del Vallès, Spain",2
"August Pi i Sunyer Biomedical Research Institute (IDIBAPS), Carrer Rosselló, 149, Barcelona, Spain",2
Universitat de Barcelona,2
"Departament de Genetica i Microbiologia, Servei de Microbiologia, Hospital Universitari Vall d'Hebron, Universitat Autònoma de Barcelona, Barcelona, Spain",2
"Department of Biochemistry and Molecular Biology, School of Chemistry, Complutense University of Madrid, Madrid, Spain",2
"BCNatal | Fetal Medicine Research Center (Hospital Clínic and Hospital Sant Joan de Déu), University of Barcelona, Barcelona, Spain",2
"Área de Química Orgánica, Centro de Investigación CIAIMBITAL, Universidad de Almería, 04120 Almería, Spain",2
"Departament de Ciències Experimentals i de la Salut, Universitat Pompeu Fabra, Barcelona, Spain",2
"ISGlobal, Barcelona, Spain; Universitat Pompeu Fabra (UPF), Barcelona, Spain.",2
"Hospital del Mar Research Institute, Barcelona, Spain",2
"International Health, Medicine and translational research, Faculty of Medicine and Health Sciences, Univeristat de Barcelona (UB), Barcelona, Spain",2
"Departament de Fonaments Clínics, Facultat de Medicina i Ciències de la Salut, Universitat de Barcelona, Barcelona, Spain",2
"Universitat Rovira i Virgili, Departament de Bioquímica i Biotecnologia, Unitat de Nutrició Humana, Reus, Spain",2
"Fundació Docència I Recerca Mutua Terrassa, Barcelona, Spain",2
"Hospital Universitari Germans Trias i Pujol (HUGTiP), Badalona, Spain",2
"Internet Interdisciplinary Institute, Universitat Oberta de Catalunya, Rambla del Poblenou, 156, 08018 Barcelona, Catalonia, Spain",2
"Hospital Universitari Parc Taulí I3PT, Sabadell, Spain",2
"Health Research Institute of the Balearic Islands (IdISBa), Palma, Spain",2
"Departament de Fonaments Clínics, Facultat de Medicina, Universitat de Barcelona (UB), Barcelona, Spain",2
"Departament de Fonaments Clínics, Facultat de Medicina, Universitat de Barcelona (UB), Casanova 143, 08036 Barcelona, Spain",2
"Department of Gastroenterology, Hospital Clinic of Barcelona, Institut d'Investigacions Biomediques August Pi i Sunyer (IDIBAPS), Barcelona, Spain",2
"BCNatal, Barcelona Center for Maternal-Fetal and Neonatal Medicine, Hospital Sant Joan de Déu and Hospital Clínic, IDIBAPS, Universitat de Barcelona, CIBER-ER, Barcelona, Spain",2
"Universitat Pompeu Fabra (UPF), 08003 Barcelona, Spain",2
"Department of Infectious Diseases, Hospital Clinic, Barcelona, Spain",2
"Department of Infectious Diseases, Hospital Clinic, IDIBAPS, Barcelona, Spain",2
"Banc de Sang i Teixits, Barcelona, Spain",2
"Department of Gastroenterology, Hospital Costa del Sol, Marbella, Spain",2
"Hospital Universitario Infanta Leonor, Madrid, Spain",2
"Fundación de la Sociedad Española de Endocrinología y Nutrición, Madrid, Spain",2
"Department of Digestive Diseases, Hospital Trueta, Girona, Spain",2
"Microbiology Department, Hospital Clinic I Provincial de Barcelona, Institut of Global Health of Barcelona (ISGlobal), Barcelona, Spain",2
"Universitat Pompeu Fabra (UPF), Barcelona, Catalonia, Spain",2
"BIST - Barcelona Institute of Science and Technology (Carrer Comte d'Urgell, 187, 08036 Barcelona, Espagne - Spain)",2
"Hospital Universitario 12 de Octubre, Madrid, Spain",2
"Molecular Microbiology Department, Hospital Sant Joan de Deu, Esplugues, Barcelona, Spain",2
"Hospital Universitari de Bellvitge, L'Hospitalet de Llobregat, Barcelona, Spain",2
"Department of Gastroenterology, Hospital Clínico Universitario Lozano Blesa, Zaragoza, Spain",2
"Fundación Mundo Sano-España, Madrid, Spain",2
"Department of Clinical Sciences, Faculty of Medicine, University of Barcelona, Barcelona, Spain.",2
"Universitat de Barcelona (UB), Barcelona, Spain",2
"Unidad de Infección Viral e Inmunidad, Centro Nacional de Microbiología (CNM), Instituto de Salud Carlos III (ISCIII), Madrid, Spain",2
"Department of Infectious Diseases, Hospital Clínic-IDIBAPS, University of Barcelona, 08007 Barcelona, Spain",2
"Universitat Pompeu Fabra (UPF), Campus Del Mar, Barcelona, Spain",2
